"dataset_id","year","site","block","plot","grain_m2","grain_comment","treatment","treatment_type","design","timepoints","time_since_disturbance","realm","taxon","N","S","minN","Sn","ENSPIE","coverage","comment","effort"
"bateman_2018",2017,"Price","Price_mid_B2",,2827.43338823081,"listening point of 30m radius - estimated","urban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",50.0327868852459,18.1639344262295,9,8.36051387135592,28.2278997834828,0.432827127546914,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Price","Price_up_B2",,2827.43338823081,"listening point of 30m radius - estimated","urban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",44.5454545454546,17.1090909090909,11,10.3514963295431,27.0994071146245,0.322339689503661,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Priest","Priest_dwn_B2",,2827.43338823081,"listening point of 30m radius - estimated","urban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",38.7142857142857,16.7857142857143,22,15.0628928227929,11.9782608695652,0.572821787052278,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Priest","Priest_mid_B1",,2827.43338823081,"listening point of 30m radius - estimated","urban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",20.875,12.96875,13,11.63,15.846256684492,0.332850274725275,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Priest","Priest_mid_B2",,2827.43338823081,"listening point of 30m radius - estimated","urban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",28.1666666666667,14.3809523809524,24,19.0468509984639,17.3225837247489,0.409484739943476,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Priest","Priest_up_B1",,2827.43338823081,"listening point of 30m radius - estimated","urban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",26.9166666666667,12.9166666666667,8,6.76132624530025,14.299343832021,0.413785946079071,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Priest","Priest_up_B2",,2827.43338823081,"listening point of 30m radius - estimated","urban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",23.9714285714286,12.4285714285714,10,9.20386510041685,17.18987497438,0.322295121195885,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Rio","Rio_dwn_B1",,2827.43338823081,"listening point of 30m radius - estimated","urban_restored","riverbank vegetation restoration","AI","T5",12,"terrestrial","birds",15.7,10.4333333333333,11,10.7380952380952,14.9416666666667,0.070742642432562,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Rio","Rio_dwn_B2",,2827.43338823081,"listening point of 30m radius - estimated","urban_restored","riverbank vegetation restoration","AI","T5",12,"terrestrial","birds",29.6666666666667,15,17,16.0105820105819,23.8527841342487,0.173384134615393,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Rio","Rio_mid_B1",,2827.43338823081,"listening point of 30m radius - estimated","urban_restored","riverbank vegetation restoration","AI","T5",12,"terrestrial","birds",16.4838709677419,11.4516129032258,11,10.5303605313093,14.3380084151473,0.0931809126450541,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Rio","Rio_up_B1",,2827.43338823081,"listening point of 30m radius - estimated","urban_restored","riverbank vegetation restoration","AI","T5",12,"terrestrial","birds",28.025641025641,11.8205128205128,14,12.1031639928699,16.008547008547,0.412893476871328,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Rio","Rio_up_B2",,2827.43338823081,"listening point of 30m radius - estimated","urban_restored","riverbank vegetation restoration","AI","T5",12,"terrestrial","birds",39.875,18.7857142857143,12,10.5452473583161,20.3486526539662,0.460330736597773,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Tonto","Tonto_dwn_B1",,2827.43338823081,"listening point of 30m radius - estimated","notUrban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",30.0666666666667,15.2,21,17.1122806970661,12.905376344086,0.213494880754333,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Tonto","Tonto_mid_B1",,2827.43338823081,"listening point of 30m radius - estimated","notUrban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",55.55,18.65,25,16.6417985996933,15.2371250635486,0.406146524723019,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Tonto","Tonto_mid_B2",,2827.43338823081,"listening point of 30m radius - estimated","notUrban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",39.5522388059702,15.5820895522388,19,17.3857135112907,24.4301221166893,0.17477873517802,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Tonto","Tonto_mid_B3",,2827.43338823081,"listening point of 30m radius - estimated","notUrban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",39.7123287671233,17.9315068493151,21,20.7604957358103,37.4399677679291,0.0546130696098408,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"bateman_2018",2017,"Tonto","Tonto_up_B2",,2827.43338823081,"listening point of 30m radius - estimated","notUrban_notRestored","riverbank vegetation restoration","AC","T5",,"terrestrial","birds",42.5316455696203,18.3670886075949,20,19.5415881138344,38.027062418158,0.11651806588786,"Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events. One listening point per site per survey.",
"carpenter_2016",1984,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T1",,"freshwater","zooplankton",824958.192488263,16.4929577464789,45657,16.492935057333,6.59688099870249,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",13
"carpenter_2016",1984,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","BI","T1",,"freshwater","zooplankton",1260167.45982143,17.3660714285714,2274,16.2339307080915,6.24198128047169,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",13
"carpenter_2016",1984,"Tuesday Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","BI","T1",,"freshwater","zooplankton",1512631.6875,16.2019230769231,33305,16.2002998950483,6.20656019898449,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",13
"carpenter_2016",1985,"Tuesday Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T2",0,"freshwater","zooplankton",861624.688888889,14.6533333333333,33305,14.5253749885752,4.26849010163101,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1985,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T2",,"freshwater","zooplankton",1872303.03092784,18.3470790378007,45657,18.1821322930744,2.42359578375878,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1985,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T2",0,"freshwater","zooplankton",564027.150442478,15.2389380530973,2274,14.1716082136857,4.46743664196923,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1986,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T3",,"freshwater","zooplankton",841516.905660378,17.8,45657,17.7563532015844,4.50942763772541,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1986,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T3",1,"freshwater","zooplankton",478465.387096774,14.7004608294931,2274,13.8183398007457,3.88000353533557,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1986,"Tuesday Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T3",1,"freshwater","zooplankton",168713.994252874,11.7931034482759,33305,11.7931034443278,5.21842921887973,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1987,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T4",,"freshwater","zooplankton",1602695.24363636,19.8290909090909,45657,19.7893960180759,4.83883161150342,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",14
"carpenter_2016",1987,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T4",2,"freshwater","zooplankton",594762.183673469,21.1768707482993,2274,20.5596692993145,6.86333937585711,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",14
"carpenter_2016",1987,"Tuesday Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T4",2,"freshwater","zooplankton",263090.114754098,13.448087431694,33305,13.4464034329133,4.08619289028931,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",14
"carpenter_2016",1988,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T5",,"freshwater","zooplankton",1209392.29220779,20.6428571428571,45657,20.4669230806267,6.02099350780297,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1988,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T5",3,"freshwater","zooplankton",1120869.27436823,20.2924187725632,2274,17.9041488118334,5.37329417141598,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",14
"carpenter_2016",1988,"Tuesday Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T5",3,"freshwater","zooplankton",1378403.17676768,14.5353535353535,33305,14.5206775223358,2.78444479843122,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",14
"carpenter_2016",1988,"East Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","BI","T5",,"freshwater","zooplankton",791996.506666667,18.7866666666667,98931,18.7678314769336,4.46939263768762,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",4
"carpenter_2016",1988,"West Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","BI","T5",,"freshwater","zooplankton",831625.554054054,18.7297297297297,152057,18.7297297297297,5.08251673896259,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",4
"carpenter_2016",1989,"Tuesday Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T6",4,"freshwater","zooplankton",1599756.30718954,19.483660130719,33305,19.376649679528,5.43473447019912,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1989,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T6",,"freshwater","zooplankton",1725366.92944785,20.478527607362,45657,20.3965109162944,5.50107917140729,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1989,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T6",4,"freshwater","zooplankton",5186432.07037037,17.2222222222222,2274,14.7324462615621,2.44451695694425,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1989,"East Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","BI","T6",,"freshwater","zooplankton",1064675.125,21.34375,98931,21.3349462655664,4.95177636036646,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",3
"carpenter_2016",1989,"West Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","BI","T6",,"freshwater","zooplankton",1241803.25423729,19.7457627118644,152057,19.7456571776239,5.96692899979347,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",3
"carpenter_2016",1990,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T7",,"freshwater","zooplankton",1482736.79375,20.20625,45657,20.2041449154762,5.81612168372822,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1990,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T7",5,"freshwater","zooplankton",2725391.66666667,20.0192307692308,2274,19.1655206833627,5.14807244013196,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1990,"Tuesday Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T7",5,"freshwater","zooplankton",2047979.26642336,17.5109489051095,33305,17.4402171408522,6.1607850749554,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",16
"carpenter_2016",1990,"East Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","BI","T7",,"freshwater","zooplankton",711994.625,18.3611111111111,98931,18.3611105729456,3.77407145469943,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",4
"carpenter_2016",1990,"West Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","BI","T7",,"freshwater","zooplankton",978580.597014925,16.8805970149254,152057,16.8805969599051,3.41852349109191,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",4
"carpenter_2016",1991,"Paul Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","control","eutrophication + fish community manipulation","C","T8",,"freshwater","zooplankton",386074.136054422,19.7414965986395,45657,19.7414922654362,9.09574120522067,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1991,"Peter Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","community manipulation","eutrophication + fish community manipulation","AI","T8",6,"freshwater","zooplankton",423661.236842105,12.6052631578947,2274,12.4605318962228,4.19844392667642,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1991,"East Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","AI","T8",0,"freshwater","zooplankton",738346.440559441,10.5664335664336,98931,10.5047554157469,3.04675836619012,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
"carpenter_2016",1991,"West Long Lake",,,0.141371669411541,"'We sampled for zooplankton by taking two vertical hauls of a conical net (30 cm diameter, 80-mm mesh) from 2.5 m to the surface in Monday Bog and from 4.0 m in Wednesday Bog.'. Two hauls per survey","eutrophication","eutrophication + fish community manipulation","AI","T8",0,"freshwater","zooplankton",713815.655737705,16.4016393442623,152057,16.4016393442623,5.01638450081774,1,"Effort is the number of surveys per year. Time since disturbance is the difference between sampledate and the FIRST disturbance. Most manipulations are reported in ./supporting litterature/Carpenter - Table 1 - Synthesis of a 33 year-series of whole lake experiments - lol2.10094.pdf. Zooplankton abundances from several surveys a year are additionned and averaged (3 to 19 surveys).",15
