sampling.id,site,date,month,day,year,doy,cham,subs,treat,warming,target.delta,method,id,genus,species,n,unique.id,caste,notes,pinned
NA,HF,2011-06-06,6,6,2011,157,12,NA,Treat,Heated,3.5,Winkler,NM;MM;KT,Aphaenogaster,rudis,3,50,Worker,NA,NA
NA,HF,2011-06-06,6,6,2011,157,12,NA,Treat,Heated,3.5,Winkler,NM;MM;KT,Formica,subsericea,1,50,Worker,NA,NA
NA,HF,2011-06-06,6,6,2011,157,12,NA,Treat,Heated,3.5,Winkler,MRP,Stenamma,impar,1,50,Worker,NA,NA
NA,HF,2011-06-06,6,6,2011,157,13,NA,Treat,Chamberless control,0,Winkler,NM;MM;KT,Myrmica,punctiventris,1,51,Worker,NA,NA
NA,HF,2011-06-06,6,6,2011,157,13,NA,Treat,Chamberless control,0,Winkler,NM;MM;KT,Temnothorax,schaumii,2,51,Worker,NA,NA
NA,HF,2011-06-06,6,6,2011,157,15,NA,Treat,Chamberless control,0,Winkler,NM;MM;KT,Aphaenogaster,rudis,198,52-54,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,1,A,Treat,Heated,5.5,Pitfall,NM;MM;KT,Aphaenogaster,rudis,1,1012,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,1,A,Treat,Heated,5.5,Pitfall,NM;MM;KT,Myrmica,punctiventris,2,1012,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,1,B,Treat,Heated,5.5,Pitfall,NM;MM;KT,Myrmica,punctiventris,1,1013,NA,Changed N from 2 to 1.  There was only one specimen in vial.  Maybe the other one is pinned?,NA
25,HF,2011-06-28,6,28,2011,179,1,C,Treat,Heated,5.5,Pitfall,NM;MM;KT,Aphaenogaster,rudis,2,1014,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,1,D,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,2,A,Treat,Heated,4,Pitfall,NM;MM;KT,Myrmica,punctiventris,1,1016,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,2,B,Treat,Heated,4,Pitfall,NM;MM;KT,Aphaenogaster,rudis,1,1017,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,2,C,Treat,Heated,4,Pitfall,NM;MM;KT,Aphaenogaster,rudis,1,1018,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,2,D,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,3,A,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,3,B,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,3,C,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,3,D,Treat,Heated,2,Pitfall,NM;MM;KT,Lasius,alienus,2,1023,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,4,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,4,B,Treat,Chamber Control,0,Pitfall,NM;MM;KT,Aphaenogaster,rudis,3,1025,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,4,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,4,D,Treat,Chamber Control,0,Pitfall,NM;MM;KT,Aphaenogaster,rudis,2,1027,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,5,A,Treat,Heated,5,Pitfall,NM;MM;KT,Formica,subsericea,1,1028,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,5,B,Treat,Heated,5,Pitfall,NM;MM;KT,Camponotus,pennsylvanicus,1,1029,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,5,C,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,5,D,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,6,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,6,B,Treat,Chamber Control,0,Pitfall,NM;MM;KT,Aphaenogaster,rudis,1,1033,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,6,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,6,D,Treat,Chamber Control,0,Pitfall,NM;MM;KT,Myrmica,punctiventris,2,1035,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,7,A,Treat,Heated,3,Pitfall,NM;MM;KT,Aphaenogaster,rudis,2,1036,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,7,B,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,7,C,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,7,D,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,8,A,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,8,B,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,8,C,Treat,Heated,1.5,Pitfall,NM;MM;KT,Aphaenogaster,rudis,4,1042,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,8,C,Treat,Heated,1.5,Pitfall,NM;MM;KT,Camponotus,nearcticus,3,1042,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,8,C,Treat,Heated,1.5,Pitfall,NM;MM;KT,Formica,subsericea,1,1042,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,8,D,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,9,A,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,9,B,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,9,C,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,9,D,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,10,A,Treat,Heated,4.5,Pitfall,MRP,Formica,subsericea,1,1048,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,10,B,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,10,C,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,10,D,Treat,Heated,4.5,Pitfall,MRP,Camponotus,pennsylvanicus,9,1051,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,10,D,Treat,Heated,4.5,Pitfall,AME,Formica,subsericea,2,1051,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,11,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,11,B,Treat,Chamber Control,0,Pitfall,NM;MM;KT,Aphaenogaster,rudis,1,1053,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,11,C,Treat,Chamber Control,0,Pitfall,NM;MM;KT,Aphaenogaster,rudis,1,1054,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,11,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,12,A,Treat,Heated,3.5,Pitfall,NM;MM;KT,Aphaenogaster,rudis,1,1056,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,12,A,Treat,Heated,3.5,Pitfall,NM;MM;KT,Camponotus,pennsylvanicus,1,1056,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,12,A,Treat,Heated,3.5,Pitfall,NM;MM;KT,Formica,subsericea,1,1056,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,12,B,Treat,Heated,3.5,Pitfall,NM;MM;KT,Formica,subsericea,2,1057,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,12,C,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,12,D,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,13,A,Treat,Chamberless control,0,Pitfall,NM;MM;KT,Camponotus,pennsylvanicus,1,1060,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,13,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,13,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,13,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,14,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,14,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,14,C,Treat,Chamberless control,0,Pitfall,MRP,Myrmica,punctiventris,1,1066,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,14,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,15,A,Treat,Chamberless control,0,Pitfall,MRP,Formica,subsericea,2,1068,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,15,B,Treat,Chamberless control,0,Pitfall,NM;MM;KT,Camponotus,pennsylvanicus,2,1069,Worker,NA,NA
25,HF,2011-06-28,6,28,2011,179,15,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
25,HF,2011-06-28,6,28,2011,179,15,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,1,A,Treat,Heated,5.5,Pitfall,MRP,Aphaenogaster,rudis,2,1072,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,1,A,Treat,Heated,5.5,Pitfall,MRP,Myrmica,punctiventris,3,1072A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,1,B,Treat,Heated,5.5,Pitfall,MRP,Myrmica,punctiventris,1,1073,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,1,C,Treat,Heated,5.5,Pitfall,MRP,Myrmica,punctiventris,1,1074,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,1,D,Treat,Heated,5.5,Pitfall,MRP,Aphaenogaster,rudis,1,1075,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,1,D,Treat,Heated,5.5,Pitfall,MRP,Temnothorax,longispinosus,1,1075A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,2,A,Treat,Heated,4,Pitfall,MRP,Myrmica,punctiventris,2,1076,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,2,B,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,2,C,Treat,Heated,4,Pitfall,MRP,Aphaenogaster,rudis,2,1078,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,2,D,Treat,Heated,4,Pitfall,MRP,Aphaenogaster,rudis,1,1079,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,2,D,Treat,Heated,4,Pitfall,MRP,Myrmica,punctiventris,1,1079A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,3,A,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,3,B,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,3,C,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,3,D,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,4,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,4,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,4,C,Treat,Chamber Control,0,Pitfall,MRP,Myrmica,punctiventris,1,1086,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,4,D,Treat,Chamber Control,0,Pitfall,MRP,Aphaenogaster,rudis,1,1087,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,5,A,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,5,B,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,5,C,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,5,D,Treat,Heated,5,Pitfall,MRP,Aphaenogaster,rudis,1,1091,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,6,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,6,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,6,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,6,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,7,A,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,7,B,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,7,C,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,7,D,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,8,A,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,8,B,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,8,C,Treat,Heated,1.5,Pitfall,MRP,Aphaenogaster,rudis,3,1102,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,8,D,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,9,A,Treat,Heated,2.5,Pitfall,MRP,Myrmica,punctiventris,1,1104,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,9,B,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,9,C,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,9,D,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,10,A,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,10,B,Treat,Heated,4.5,Pitfall,MRP,Aphaenogaster,rudis,2,1109,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,10,B,Treat,Heated,4.5,Pitfall,MRP,Formica,subsericea,1,1109A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,10,C,Treat,Heated,4.5,Pitfall,MRP,Aphaenogaster,rudis,1,1110,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,10,C,Treat,Heated,4.5,Pitfall,MRP,Myrmica,punctiventris,1,1110A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,10,D,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,11,A,Treat,Chamber Control,0,Pitfall,MRP,Aphaenogaster,rudis,1,1112,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,11,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,11,C,Treat,Chamber Control,0,Pitfall,MRP,Aphaenogaster,rudis,1,1114,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,11,C,Treat,Chamber Control,0,Pitfall,MRP,Myrmica,punctiventris,1,1114A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,11,D,Treat,Chamber Control,0,Pitfall,MRP,Myrmica,punctiventris,1,1115,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,12,A,Treat,Heated,3.5,Pitfall,MRP,Aphaenogaster,rudis,2,1116,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,12,B,Treat,Heated,3.5,Pitfall,MRP,Aphaenogaster,rudis,1,1117,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,12,C,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,12,D,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,13,A,Treat,Chamberless control,0,Pitfall,MRP,Myrmica,punctiventris,1,1120,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,13,A,Treat,Chamberless control,0,Pitfall,MRP,Lasius,umbratus,4,1120A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,13,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,13,C,Treat,Chamberless control,0,Pitfall,MRP,Aphaenogaster,rudis,1,1122,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,13,D,Treat,Chamberless control,0,Pitfall,MRP,Aphaenogaster,rudis,1,1123,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,14,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,14,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,14,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,14,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,15,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,15,B,Treat,Chamberless control,0,Pitfall,MRP,Formica,subsericea,1,1129,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,15,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
26,HF,2011-07-28,7,28,2011,209,15,D,Treat,Chamberless control,0,Pitfall,MRP,Camponotus,pennsylvanicus,1,1131,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,15,D,Treat,Chamberless control,0,Pitfall,MRP,Formica,subsericea,1,1131A,Worker,NA,NA
26,HF,2011-07-28,7,28,2011,209,15,D,Treat,Chamberless control,0,Pitfall,MRP,Myrmica,punctiventris,1,1131B,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,1,A,Treat,Heated,5.5,Pitfall,MRP,Aphaenogaster,rudis,1,1132,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,1,A,Treat,Heated,5.5,Pitfall,MRP,Myrmica,punctiventris,2,1132A,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,1,B,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,1,C,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,1,D,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,2,A,Treat,Heated,4,Pitfall,MRP,Myrmica,punctiventris,1,1136,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,2,B,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,2,C,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,2,D,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,3,A,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,3,B,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,3,C,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,3,D,Treat,Heated,2,Pitfall,MRP,Lasius,nearcticus,1,1143,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,4,A,Treat,Chamber Control,0,Pitfall,MRP,Aphaenogaster,rudis,1,1144,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,4,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,4,C,Treat,Chamber Control,0,Pitfall,MRP,Myrmica,punctiventris,1,1146,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,4,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,5,A,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,5,B,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,5,C,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,5,D,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,6,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,6,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,6,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,6,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,7,A,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,7,B,Treat,Heated,3,Pitfall,MRP,Myrmica,punctiventris,1,1157,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,7,C,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,7,D,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,8,A,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,8,B,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,8,C,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,8,D,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,9,A,Treat,Heated,2.5,Pitfall,MRP,Camponotus,pennsylvanicus,2,1164,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,9,B,Treat,Heated,2.5,Pitfall,MRP,Camponotus,pennsylvanicus,1,1165,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,9,C,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,9,D,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,10,A,Treat,Heated,4.5,Pitfall,MRP,Aphaenogaster,rudis,1,1168,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,10,A,Treat,Heated,4.5,Pitfall,MRP,Camponotus,pennsylvanicus,1,1168A,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,10,B,Treat,Heated,4.5,Pitfall,MRP,Camponotus,pennsylvanicus,1,1169,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,10,C,Treat,Heated,4.5,Pitfall,MRP,Camponotus,pennsylvanicus,1,1170,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,10,D,Treat,Heated,4.5,Pitfall,MRP,Camponotus,pennsylvanicus,1,1171,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,11,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,11,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,11,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,11,D,Treat,Chamber Control,0,Pitfall,MRP,Camponotus,pennsylvanicus,1,1175,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,12,A,Treat,Heated,3.5,Pitfall,MRP,Aphaenogaster,rudis,3,1176,Worker,NA,NA
27,HF,2011-08-24,8,24,2011,236,12,B,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,12,C,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,12,D,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,13,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,13,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,13,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
27,HF,2011-08-24,8,24,2011,236,13,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
