year,site,block,species,value,dataset_id,treatment,timepoints,time_since_disturbance,realm,taxon,metric,unit,comment,design
2015,Ave35,Ave35_mid_B2,Verdin,1,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_mid_B2,Unidentified Swallow,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_mid_B2,Brown-headed Cowbird,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_mid_B2,Northern Mockingbird,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_mid_B2,Double-crested Cormorant,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_mid_B2,Loggerhead Shrike,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_mid_B2,Yellow-rumped Warbler,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Mourning Dove,2,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Neotropic Cormorant,2,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Killdeer,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,House Sparrow,2.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Rock Pigeon,1.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Black Phoebe,1,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Unidentified Cormorant,2,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Northern Mockingbird,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Cliff Swallow,1,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,House Finch,1.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Northern Rough-winged Swallow,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Unidentified Swallow,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Gambel's Quail,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Unidentified Dove,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Abert's Towhee,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Snowy Egret,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Greater Roadrunner,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Great-tailed Grackle,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Verdin,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Yellow-rumped Warbler,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,White-crowned Sparrow,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Turkey Vulture,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B1,Unidentified Bird,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Unidentified Cormorant,4.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Rock Pigeon,8.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Neotropic Cormorant,1.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Cooper's Hawk,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Verdin,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,House Finch,7,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Say's Phoebe,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Turkey Vulture,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Killdeer,1,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Red-tailed Hawk,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,American Kestrel,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Mourning Dove,3.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Northern Mockingbird,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,White-crowned Sparrow,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,House Sparrow,2.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Abert's Towhee,1.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Loggerhead Shrike,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Snowy Egret,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Great Horned Owl,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Gambel's Quail,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Great Egret,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Costa's Hummingbird,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Double-crested Cormorant,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Brown-headed Cowbird,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Cliff Swallow,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Great-tailed Grackle,12.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Unidentified Blackbird,2.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Unidentified Bird,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Yellow-rumped Warbler,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave35,Ave35_up_B2,Red-winged Blackbird,1,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Unidentified Blackbird,25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Killdeer,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Mourning Dove,13.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Red-tailed Hawk,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Loggerhead Shrike,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Unidentified Cormorant,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,House Finch,2.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Unidentified Bird,4.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Great Egret,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Verdin,1,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Eurasian Collared- Dove,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Great-tailed Grackle,2.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Gambel's Quail,2.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Red-winged Blackbird,3.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Northern Mockingbird,1.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Unidentified Duck,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Gila Woodpecker,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Abert's Towhee,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Unidentified Hummingbird,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Unidentified Dove,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Turkey Vulture,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,American Kestrel,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,White-winged Dove,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Black-tailed Gnatcatcher,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Cliff Swallow,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Western Kingbird,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,White-crowned Sparrow,1.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Western Meadowlark,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Yellow-rumped Warbler,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,House Sparrow,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Say's Phoebe,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B1,Northern Rough-winged Swallow,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Loggerhead Shrike,1.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Verdin,1,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Great-tailed Grackle,3,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Unidentified Cormorant,3.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Red-tailed Hawk,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Unidentified Dove,2.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,House Finch,1.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Abert's Towhee,0.75,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Eurasian Collared- Dove,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Anna's Hummingbird,0.5,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
2015,Ave67,Ave67_dwn_B2,Double-crested Cormorant,0.25,bateman_2018,Urban_notRestored,T3,,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AC
